Date,AAPL,MSFT,JPM,GLD,SPY
2023-02-02,148.72254943847656,258.9051208496094,129.99322509765625,177.89999389648438,401.820068359375
2023-02-03,152.3513641357422,252.7895965576172,132.00474548339844,173.4600067138672,397.5490417480469
2023-02-06,149.619873046875,251.24359130859375,132.7813262939453,173.82000732421875,395.1195068359375
2023-02-07,152.499267578125,261.8013610839844,134.39991760253906,173.97999572753906,400.28704833984375
2023-02-08,149.80723571777344,260.9892272949219,133.45494079589844,174.41000366210938,395.9100646972656
2023-02-09,148.77183532714844,257.9461669921875,131.37791442871094,173.02999877929688,392.47784423828125
2023-02-10,149.13726806640625,257.43731689453125,131.95799255371094,173.36000061035156,393.3937072753906
2023-02-13,151.94203186035156,265.4804382324219,133.38946533203125,172.47999572753906,398.01177978515625
2023-02-14,151.3000946044922,266.3121643066406,133.97889709472656,172.61000061035156,397.82867431640625
2023-02-15,153.4036865234375,264.18359375,134.5402374267578,170.88999938964844,399.12054443359375
2023-02-16,151.8037872314453,257.15032958984375,132.68777465820312,170.75,393.62506103515625
2023-02-17,150.6581573486328,253.1383056640625,133.08071899414062,171.25999450683594,392.6417236328125
2023-02-21,146.63864135742188,247.85107421875,130.63876342773438,170.6199951171875,384.7649841308594
2023-02-22,147.0633087158203,246.71319580078125,129.63766479492188,169.66000366210938,384.2347717285156
2023-02-23,147.5472412109375,249.91104125976562,130.67620849609375,169.57000732421875,386.27862548828125
2023-02-24,144.8905792236328,244.4668731689453,131.85504150390625,168.35000610351562,382.1522521972656
2023-02-27,146.08558654785156,245.38893127441406,133.00584411621094,169.00999450683594,383.4537353515625
2023-02-28,145.58189392089844,244.66307067871094,134.1192169189453,169.77999877929688,382.03656005859375
2023-03-01,143.50794982910156,241.57315063476562,133.3707275390625,170.75999450683594,380.57110595703125
2023-03-02,144.10049438476562,246.32086181640625,131.98606872558594,170.66000366210938,383.5309143066406
2023-03-03,149.15701293945312,250.42111206054688,134.4092559814453,172.49000549316406,389.6819152832031
2023-03-06,151.92230224609375,251.9709930419922,133.62335205078125,171.6199951171875,389.95184326171875
2023-03-07,149.71995544433594,249.3028564453125,129.69381713867188,168.6199951171875,383.97442626953125
2023-03-08,150.9741973876953,248.86141967773438,128.92660522460938,168.5399932861328,384.60113525390625
2023-03-09,148.7224578857422,247.50779724121094,121.94698333740234,170.1999969482422,377.5052795410156
2023-03-10,146.65838623046875,243.84889221191406,125.0438461303711,173.8699951171875,372.0580749511719
2023-03-13,148.60394287109375,249.07723999023438,122.79837799072266,177.86000061035156,371.5278015136719
2023-03-14,150.69769287109375,255.81622314453125,125.95137023925781,176.8300018310547,377.669189453125
